Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10
Male	7/30/2014	19	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/30/2014	MISSILE	Israeli security forces
Male	7/30/2014	19	Adolescent	Palestinian	Jabalya R.C.	Gaza Strip	7/30/2014	MISSILE	Israeli security forces
Male	7/30/2014	22	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	7/30/2014	MISSILE	Israeli security forces
Male	7/30/2014	25	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/30/2014	MISSILE	Israeli security forces
Male	7/30/2014	17	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/31/2014	shell	Israeli security forces
Male	7/30/2014	29	Adolescent	Palestinian	Gaza City	Gaza Strip	7/30/2014	shell	Israeli security forces
Male	7/29/2014	24	Adolescent	Palestinian	'Abasan al-Kabirah	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Female	7/29/2014	29	Adolescent	Palestinian	Jabalya R.C.	Gaza Strip	8/4/2014	shell	Israeli security forces
Male	7/29/2014	38	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	48	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	15	Children	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	3	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	10	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	9	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	2	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	3	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	17	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	26	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	11	Children	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	77	Old	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	3	Children	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	1	Children	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	24	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	20	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	29	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	50	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	50	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	13	Children	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	39	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	1	Children	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Female	7/29/2014	38	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	25	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	30	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	7	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	12	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	10	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	11	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	19	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	9	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	5	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	41	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	40	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	39	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	32	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	12	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	22	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	47	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	1	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	2	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	16	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	31	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	58	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	35	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	19	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	35	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	3	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	5	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	8	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Female	7/29/2014	40	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	BOMB	Israeli security forces
Male	7/29/2014	18	Adolescent	Palestinian	Jabalya	Gaza Strip	8/4/2014	shell	Israeli security forces
Male	7/29/2014	20	Adolescent	Palestinian	Jabalya	Gaza Strip	10/28/2014	shell	Israeli security forces
Male	7/29/2014	23	Adolescent	Palestinian	Jabalya	Gaza Strip	8/20/2014	shell	Israeli security forces
Male	7/29/2014	26	Adolescent	Palestinian	Rafah	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	29	Adolescent	Palestinian	Rafah	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	19	Adolescent	Palestinian	Jabalya	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	23	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Female	7/29/2014	17	Adolescent	Palestinian	Rafah	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	6	Children	Palestinian	Jabalya	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/29/2014	58	Adolescent	Palestinian	Rafah	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	17	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	23	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	31	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	17	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	33	Adolescent	Palestinian	Bani Suheila	Gaza Strip	8/4/2014	MISSILE	Israeli security forces
Male	7/29/2014	14	Children	Palestinian	Bani Suheila	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	26	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/29/2014	60	Old	Palestinian	Gaza City	Gaza Strip	8/14/2014	MISSILE	Israeli security forces
Male	7/28/2014	7	Children	Palestinian	Jabalya R.C.	Gaza Strip	7/30/2014	shell	Israeli security forces
Male	7/28/2014	4	Children	Palestinian	Jabalya R.C.	Gaza Strip	7/28/2014	LIVE AMMUNITION	Israeli security forces
Male	7/28/2014	38	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/28/2014	MISSILE	Israeli security forces
Male	7/28/2014	20	Adolescent	Israeli	Khuza'ah	Gaza Strip	7/28/2014	MISSILE	Palestinian civilians
Male	7/28/2014	54	Adolescent	Palestinian	Jabalya R.C.	Gaza Strip	7/28/2014	shell	Israeli security forces
Male	7/28/2014	9	Children	Palestinian	Jabalya R.C.	Gaza Strip	7/28/2014	shell	Israeli security forces
Male	7/28/2014	10	Children	Palestinian	Jabalya R.C.	Gaza Strip	7/28/2014	shell	Israeli security forces
Female	7/28/2014	9	Children	Palestinian	Jabalya R.C.	Gaza Strip	7/28/2014	shell	Israeli security forces
Female	7/28/2014	67	Old	Palestinian	Jabalya R.C.	Gaza Strip	7/29/2014	shell	Israeli security forces
Male	7/28/2014	36	Adolescent	Palestinian	Jabalya R.C.	Gaza Strip	7/28/2014	shell	Israeli security forces
Male	7/27/2014	45	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/28/2014	MISSILE	Israeli security forces
Male	7/27/2014	55	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/27/2014	39	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/27/2014	41	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Female	7/27/2014	64	Old	Palestinian	Gaza City	Gaza Strip	7/27/2014	shell	Israeli security forces
Male	7/27/2014	31	Adolescent	Palestinian	Gaza City	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/27/2014	27	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/27/2014	26	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/27/2014	23	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/27/2014	27	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/27/2014	29	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/27/2014	MISSILE	Israeli security forces
Male	7/26/2014	19	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	7/26/2014	shell	Israeli security forces
Male	7/26/2014	21	Adolescent	Palestinian	Jabalya	Gaza Strip	7/26/2014	shell	Israeli security forces
Male	7/26/2014	25	Adolescent	Palestinian	Jabalya	Gaza Strip	7/26/2016	shell	Israeli security forces
Male	7/26/2014	23	Adolescent	Palestinian	Jabalya	Gaza Strip	7/26/2014	shell	Israeli security forces
Male	7/26/2014	22	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	7/26/2014	shell	Israeli security forces
Male	7/26/2014	26	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	7/26/2014	shell	Israeli security forces
Male	7/26/2014	22	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	7/26/2014	shell	Israeli security forces
Male	7/26/2014	18	Adolescent	Palestinian	al-JalaMaleeh	West Bank	7/26/2014	LIVE AMMUNITION	Israeli security forces
Male	7/26/2014	25	Adolescent	Palestinian	al-Maleawasi	Gaza Strip	7/26/2014	MISSILE	Israeli security forces
Male	7/26/2014	17	Adolescent	Palestinian	Gaza City	Gaza Strip	7/26/2014	MISSILE	Israeli security forces
Male	7/26/2014	20	Adolescent	Palestinian	Gaza City	Gaza Strip	7/26/2014	MISSILE	Israeli security forces
Male	7/26/2014	18	Adolescent	Palestinian	Gaza City	Gaza Strip	7/26/2014	MISSILE	Israeli security forces
Male	7/26/2014	39	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	7/26/2014	MISSILE	Israeli security forces
Male	7/26/2014	54	Adolescent	Palestinian	Gaza City	Gaza Strip	7/26/2014	MISSILE	Israeli security forces
Male	7/25/2014	20	Adolescent	Israeli	Beit Hanoun	Gaza Strip	7/25/2014	LIVE AMMUNITION	Palestinian civilians
Male	7/25/2014	20	Adolescent	Israeli	Beit Hanoun	Gaza Strip	7/25/2014	MISSILE	Palestinian civilians
Male	7/25/2014	21	Adolescent	Israeli	Khuza'ah	Gaza Strip	7/25/2014	LIVE AMMUNITION	Palestinian civilians
Male	7/25/2014	20	Adolescent	Israeli	Khuza'ah	Gaza Strip	7/25/2014	LIVE AMMUNITION	Palestinian civilians
Male	7/25/2014	20	Adolescent	Israeli	al-Bureij R.C.	Gaza Strip	7/25/2014	MISSILE	Palestinian civilians
Male	7/25/2014	26	Adolescent	Palestinian	Gaza City	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	24	Adolescent	Palestinian	UMale a-Naser (al-Bayuk)	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	42	Adolescent	Palestinian	UMale a-Naser (al-Bayuk)	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	4	Children	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	20	Adolescent	Palestinian	al-Maleughraqa (Abu Maleidein)	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	19	Adolescent	Palestinian	al-Maleughraqa (Abu Maleidein)	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	14	Children	Palestinian	al-Maleughraqa (Abu Maleidein)	Gaza Strip	8/7/2014	MISSILE	Israeli security forces
Male	7/25/2014	31	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	27	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	22	Adolescent	Palestinian	al-Maleughraqa (Abu Maleidein)	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	7	Children	Palestinian	Gaza City	Gaza Strip	7/25/2014	LIVE AMMUNITION	Israeli security forces
Male	7/25/2014	38	Adolescent	Palestinian	Beit UMaleMalear	West Bank	7/25/2014	LIVE AMMUNITION	Israeli security forces
Male	7/25/2014	30	Adolescent	Palestinian	Beit UMaleMalear	West Bank	7/25/2014	LIVE AMMUNITION	Israeli security forces
Male	7/25/2014	50	Adolescent	Palestinian	Beit UMaleMalear	West Bank	7/25/2014	LIVE AMMUNITION	Israeli security forces
Female	7/25/2014	22	Adolescent	Palestinian	Deir al-Balah R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	19	Adolescent	Palestinian	Shokat a-Sufi	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	23	Adolescent	Palestinian	Egyptian Border	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	23	Adolescent	Palestinian	Egyptian Border	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	28	Adolescent	Palestinian	al-'Arrub R.C.	West Bank	7/25/2014	LIVE AMMUNITION	Israeli security forces
Male	7/25/2014	20	Adolescent	Palestinian	Huwarah	West Bank	7/25/2014	LIVE AMMUNITION	Israeli security forces
Male	7/25/2014	64	Old	Palestinian	Khuza'ah	Gaza Strip	7/25/2014	LIVE AMMUNITION	Israeli security forces
Male	7/25/2014	25	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/31/2014	shell	Israeli security forces
Male	7/25/2014	14	Children	Palestinian	Beit Fajjar	West Bank	7/25/2014	LIVE AMMUNITION	Israeli security forces
Male	7/25/2014	39	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	19	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/31/2014	MISSILE	Israeli security forces
Male	7/25/2014	12	Children	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	25	Adolescent	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	12	Children	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	3	Children	Palestinian	a-Nuseirat R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	34	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	18	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	19	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	22	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	24	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	16	Children	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	19	Adolescent	Palestinian	Huwarah	West Bank	7/25/2014	LIVE AMMUNITION	Israeli civilians
Male	7/25/2014	25	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	19	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	23	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	22	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/25/2014	21	Adolescent	Israeli	Beit Hanoun	Gaza Strip	7/25/2014	MISSILE	Palestinian civilians
Male	7/24/2014	22	Adolescent	Israeli	Gaza Strip	Gaza Strip	7/26/2014	LIVE AMMUNITION	Palestinian civilians
Female	7/24/2014	1	Children	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	49	Adolescent	Palestinian	a-Shaburah (R.C)	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	32	Adolescent	Palestinian	al-Qararah	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	31	Adolescent	Palestinian	Deir al-Balah	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	17	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	51	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	47	Adolescent	Palestinian	Gaza City	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	16	Children	Palestinian	Gaza City	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	44	Adolescent	Palestinian	Bani Suheila	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Female	7/24/2014	22	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/26/2014	shell	Israeli security forces
Male	7/24/2014	39	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	21	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Female	7/24/2014	47	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	15	Children	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Female	7/24/2014	12	Children	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	16	Children	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Female	7/24/2014	40	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	58	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	17	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	9	Children	Palestinian	Beit Hanoun	Gaza Strip	7/24/2014	shell	Israeli security forces
Male	7/24/2014	39	Adolescent	Palestinian	'Abasan al-Kabirah	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	54	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	12	Children	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	22	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	37	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	17	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	59	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	7	Children	Palestinian	Khan Yunis	Gaza Strip	7/29/2014	MISSILE	Israeli security forces
Male	7/24/2014	15	Children	Palestinian	Khan Yunis	Gaza Strip	8/1/2014	MISSILE	Israeli security forces
Male	7/24/2014	14	Children	Palestinian	Khan Yunis	Gaza Strip	7/26/2014	MISSILE	Israeli security forces
Male	7/24/2014	17	Adolescent	Palestinian	Qalandia R.C.	West Bank	7/24/2014	LIVE AMMUNITION	Israeli security forces
Male	7/24/2014	31	Adolescent	Palestinian	Khan Yunis	Gaza Strip	7/25/2014	MISSILE	Israeli security forces
Male	7/24/2014	11	Children	Palestinian	Rafah	Gaza Strip	7/30/2014	shell	Israeli security forces
Female	7/24/2014	22	Adolescent	Palestinian	Khuza'ah	Gaza Strip	7/28/2014	MISSILE	Israeli security forces
Male	7/24/2014	45	Adolescent	Palestinian	Khuza'ah	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
Male	7/24/2014	6	Children	Palestinian	Rafah	Gaza Strip	7/27/2014	shell	Israeli security forces
Male	7/24/2014	17	Adolescent	Palestinian	Gaza City	Gaza Strip	7/24/2014	MISSILE	Israeli security forces
